left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
70.2163692308,36.6286769231,27.5328,36.4086646154,61.6354461538,35.5285661538,77.0368,38.6088369231,36.1137230769,35.3085538462,20.9324307692,38.1687630769,56.7950769231,25.4078523077,84.7374769231,29.8081476923,38.7539692308,25.4078523077,14.7721846154,28.7080861538,46.8942769231,49.6098461538,65.5960615385,76.0113230769,34.3212307692,75.5456,47.1143384615,71.6110769231,47.1143384615,84.8123076923
68.1066146341,35.9981736585,27.2963121951,34.9517268293,60.363395122,36.4167336585,74.5948097561,37.4631336585,34.4120195122,35.7888936585,20.1810731707,35.7888936585,54.7125073171,29.7196331707,82.5473560976,30.97536,37.5514536585,28.2546731707,12.6467121951,30.1381931707,44.8764878049,54.2058146341,61.6188878049,77.6457365854,30.2264195122,77.0177560976,44.6671609756,75.5529365854,44.4578341463,86.6449170732
64.9523007519,37.5179548872,31.2072180451,34.9216240602,59.7603609023,37.8420451128,69.8194285714,37.8420451128,36.0743458647,36.5442406015,24.7174736842,36.2201503759,57.4751278195,28.3979548872,75.9843609023,30.3793082707,37.0473383459,25.1877293233,17.5788270677,29.730406015,47.4304962406,53.0923308271,57.4895639098,70.9382255639,35.7495338346,70.2893233083,46.4575037594,64.4492030075,47.106406015,78.7257744361
65.3785263158,36.9587368421,28.9673684211,37.5227368421,58.6042105263,38.652,72.7168421053,38.0873684211,36.588,38.652,21.6284210526,38.9343157895,55.4993684211,27.0795789474,78.0802105263,29.9021052632,36.588,27.3618947368,15.9833684211,31.0307368421,49.8543157895,56.4341052632,64.8138947368,72.8052631579,31.5075789474,74.2162105263,49.2896842105,69.1357894737,49.2896842105,79.8612631579
63.6832,36.15168,28.6456,36.86672,59.7504,37.22424,69.0464,36.5092,34.3664,37.22424,23.6408,37.58176,54.8904,28.00416,77.2696,29.35872,38.6568,29.35872,17.3248,28.13968,49.0248,50.8104,61.896,72.9768,35.7968,73.692,48.3096,67.6144,49.3824,81.5576
67.6449230769,35.8067692308,30.5169230769,33.0566153846,61.5944615385,36.0818461538,72.5950769231,37.1821538462,35.7427692308,34.7064615385,25.8418461538,34.1569230769,59.6695384615,28.3815384615,80.8461538462,30.3064615385,39.5926153846,27.8313846154,19.2412307692,26.1809230769,47.9593846154,57.1544615385,58.2941538462,74.8596923077,33.8172307692,72.6596923077,45.6430769231,68.5341538462,44.8184615385,81.7353846154
68.1298823529,34.7927843137,28.5916862745,36.4749803922,62.5217254902,35.9146666667,74.2989803922,35.3537254902,36.1631372549,36.7554509804,22.9835294118,37.8773333333,58.0354509804,24.1370980392,81.5899607843,24.9783215686,39.5281568627,24.9783215686,15.9730196078,29.7455686275,51.3054117647,53.5805490196,65.3258039216,76.8545882353,37.2843921569,76.0131764706,51.3054117647,69.5642352941,51.5858823529,86.3887058824
70.0206185567,31.7136494845,28.8870927835,33.0398350515,63.8291134021,33.0398350515,76.2131134021,33.9246185567,36.8481649485,33.9246185567,23.1369896907,35.2517938144,62.9443298969,21.9828123711,84.174185567,25.9635463918,40.8287010309,25.0788618557,16.9444948454,25.9635463918,51.0017319588,50.2901443299,66.0400824742,74.1743505155,38.1753402062,72.8471752577,51.0017319588,66.6546804124,51.8865154639,83.0202061856
66.9583728814,37.9956610169,28.7821016949,37.6320813559,60.050440678,38.722820339,73.1397966102,38.722820339,36.0536949153,38.722820339,21.5105084746,39.0866440678,55.8890847458,29.5003118644,78.9567457627,31.4511457627,37.4343050847,28.1451661017,14.2389152542,31.4511457627,48.4157288136,56.5383050847,63.3225762712,75.0817627119,33.145220339,75.8082711864,49.1430508475,71.4459661017,48.7793898305,83.4443389831
65.4865116279,38.4078139535,30.3159069767,37.160372093,60.248372093,38.1583255814,71.223627907,39.6546976744,36.552,37.160372093,24.080372093,38.6573023256,56.2576744186,27.4325023256,78.2081860465,29.4279069767,39.2958139535,28.1810232558,18.592744186,29.4279069767,45.7813953488,61.1062325581,61.2463255814,70.8346046512,35.5540465116,69.3376744186,47.776744186,68.0907906977,48.0262325581,76.8212093023
66.0948,36.5574,29.0904,33.6078,59.6592,36.8256,70.1166,37.362,32.8446,34.4124,23.7276,34.1442,58.5864,27.7086,78.1608,30.9264,37.4028,26.6364,18.3648,25.8318,44.643,56.4006,55.3686,73.0254,29.895,70.8804,43.0338,66.858,42.7662,79.461
68.4884210526,39.4930526316,28.5962105263,36.1061052632,61.3381052632,39.4930526316,76.0151578947,40.6223157895,35.3701052632,37.2345263158,20.6930526316,37.6109473684,59.0804210526,29.7077894737,82.7898947368,35.7296842105,37.6286315789,28.2029473684,14.6711578947,30.0842105263,46.6610526316,58.6863157895,64.3486315789,75.9983157895,30.1018947368,76.3747368421,45.9082105263,71.8585263158,47.0366315789,85.4071578947
65.7465263158,37.5886315789,29.6168421053,36.4596210526,59.7246315789,37.9649684211,73.2732631579,39.0940631579,36.0151578947,37.5886315789,22.4665263158,36.4596210526,54.4555789474,30.4381473684,80.0471578947,33.4488421053,42.7890526316,28.1800421053,16.4454736842,28.5563789474,47.3052631579,56.4058947368,59.7246315789,79.3625263158,30.7461052632,78.6096842105,45.4231578947,75.2227368421,45.0475789474,85.008
64.5077142857,38.4651428571,28.8831428571,38.8482857143,59.5277142857,38.4651428571,70.254,38.8482857143,34.2454285714,39.6137142857,23.1368571429,39.9968571429,53.3991428571,32.7188571429,76.3825714286,31.1862857143,36.9274285714,33.102,16.6251428571,33.4851428571,48.036,55.7031428571,62.9751428571,74.4728571429,33.8622857143,74.856,48.036,70.6422857143,48.4191428571,82.5171428571
66.9938255034,36.1027006711,27.2582013423,35.5268295302,61.523114094,36.3906362416,74.7685369128,36.6785718121,33.0169127517,35.8147651007,21.7874899329,36.3906362416,57.2037583893,24.5850845638,81.3912483221,25.4488912752,36.7602684564,24.2971489933,13.7247785235,25.7368268456,44.8223355705,63.1692885906,62.099114094,72.3833557047,35.3202684564,71.5193557047,48.2776912752,68.352,47.9896912752,83.0367785235
69.9711592357,33.5381808917,30.3470063694,34.9044993631,63.9592356688,33.811444586,75.7097579618,34.3579719745,37.9988789809,34.6312356688,23.2423949045,36.5441426752,65.3252484076,20.1480152866,83.634343949,24.5202955414,40.7315159236,22.3341859873,14.2245095541,27.5262573248,57.4006624204,54.3066496815,67.7845605096,75.6217070064,38.8182420382,75.8950318471,55.2146751592,71.2491210191,55.2146751592,80.2670063694
67.814061674,35.731876652,29.8251277533,37.2437709251,60.2541674009,35.9209162996,73.1063259912,36.4876123348,35.116969163,36.6766519824,22.6428898678,38.1885462555,54.9623259912,29.1167154185,80.6662202643,30.6287365639,38.3302202643,28.7387207048,14.1382202643,29.4947101322,47.0243524229,52.9306784141,64.7902731278,74.8550484581,33.7941145374,74.2879295154,47.5910484581,71.4527577093,47.5910484581,83.1711013216
64.3976842105,36.6871578947,29.9621052632,36.6871578947,59.0343157895,36.9694736842,72.0183157895,37.8164210526,35.3248421053,36.4048421053,24.3170526316,37.5341052632,55.0831578947,26.5259368421,78.228,28.2195157895,39.2766315789,26.8081894737,17.5427368421,30.1952842105,46.3332631579,60.6789473684,60.7282105263,69.4288421053,35.3248421053,69.1465263158,48.0265263158,64.3484210526,47.4618947368,77.3324210526
66.0745074627,39.4660298507,30.5351641791,37.2250746269,59.0306865672,40.4267462687,73.4385671642,40.4267462687,36.9385074627,39.4660298507,23.4913432836,37.8655522388,55.8290149254,31.4617791045,79.8419104478,34.9834029851,43.0216119403,30.8214447761,14.8463283582,33.0626149254,49.255880597,59.8223283582,58.0699701493,81.7289552239,31.175641791,80.127761194,47.504238806,76.2856119403,46.863761194,86.8513432836
68.496,39.3914074074,30.8894814815,37.5377777778,61.3451851852,39.6562962963,75.117037037,41.5099259259,37.5105185185,38.0675555556,24.5333333333,38.5967407407,56.5783703704,29.328,79.3540740741,30.6518518519,40.6885925926,28.5332740741,18.1771851852,29.8571851852,45.7202962963,66.1398518519,61.874962963,73.0251851852,34.3324444444,69.5828148148,46.2500740741,80.4408888889,47.309037037,68.2583703704
68.9020540541,37.32,30.0570810811,35.580972973,62.8144864865,37.8998918919,74.6996756757,38.7697297297,37.0144864865,37.32,23.9695135135,36.4501621622,62.2345945946,30.0728432432,80.4972972973,29.2032,40.7831351351,28.9133189189,19.3316756757,24.8549189189,48.6097297297,52.3939459459,65.7132972973,70.3667027027,30.9269189189,69.4975135135,48.0304864865,66.3087567568,48.3204324324,81.3827027027
66.1238709677,37.7396129032,30.4861935484,37.7396129032,60.5876129032,38.4317419355,71.3132903226,37.7396129032,36.7138064516,38.7778064516,25.9881290323,37.7396129032,55.743483871,29.4360774194,76.8495483871,28.7441032258,39.8283870968,30.1280516129,19.0683870968,29.4360774194,45.7099354839,61.2673548387,64.047483871,78.2214193548,31.8704516129,78.5667096774,46.4020645161,73.0312258065,45.7099354839,92.0609032258
63.7184460432,33.1659971223,33.4701582734,34.0919482014,59.0883453237,34.0919482014,68.6572661871,34.0919482014,38.4089784173,34.4005985612,28.2233093525,35.0178992806,57.5454388489,25.1409496403,75.4477122302,26.6842014388,41.8042014388,25.4496,21.4328633094,29.7707741007,50.4462733813,47.6726330935,61.8668201439,66.5010647482,38.7176978417,65.5749064748,49.7328345324,62.3571798561,49.8288345324,73.9082589928
68.9126037736,31.4091169811,29.6522264151,33.0280754717,63.2458867925,32.6233358491,75.3889811321,33.0280754717,36.1276981132,33.0280754717,23.1758490566,34.2422943396,62.0323018868,18.8619169811,83.4837735849,23.7188830189,39.3663396226,20.0761358491,13.0578113208,26.956890566,51.9133584906,48.4084528302,64.0555471698,75.1218113208,37.3421886792,74.3121509434,51.1036981132,67.4318490566,50.6988679245,79.5740377358
64.4458666667,38.26432,32.6656,36.9931377778,59.0428444444,38.5821155556,69.5303111111,38.8999111111,37.4321777778,37.6287288889,27.5804444444,37.3109333333,54.5934222222,30.95488,74.3971555556,30.5095111111,40.6108444444,30.3192888889,22.8138666667,29.3659022222,45.3774222222,54.1546666667,59.9964444444,72.9045333333,33.9363555556,71.9509333333,45.0595555556,66.8664888889,45.6952888889,77.9896888889
68.64,36.0483459459,27.6696216216,38.3673945946,61.1658378378,37.2646054054,74.8246486486,37.2078702703,35.0131891892,38.7539027027,19.9610810811,39.3646702703,56.6581621622,27.5449945946,82.451027027,30.7436972973,34.6265945946,27.5449945946,13.3682162162,33.3427027027,48.2992432432,57.8490810811,65.5481081081,77.0188108108,35.0131891892,79.3383783784,48.7904864865,74.0332972973,49.7011891892,90.547027027
67.120733945,35.2483816514,28.5472293578,35.2483816514,60.4297981651,34.8547816514,73.4188623853,36.0355816514,35.2390458716,34.8547816514,23.4301651376,36.8227816514,59.248733945,25.4082055046,80.8971743119,26.5890055046,36.8129174312,26.5890055046,13.5906055046,28.950693578,47.440733945,43.120733945,63.9721100917,72.6411743119,32.8769174312,73.4285504587,47.440733945,63.5881100917,47.8344220183,79.7257981651
63.4710447761,34.7328716418,32.0940895522,36.3337791045,58.6681791045,35.3732059701,68.9143880597,35.053038806,36.5767164179,36.9741134328,26.3312238806,37.6144477612,55.1462686567,28.3294567164,73.7165373134,26.7285492537,36.8969552239,29.9302925373,18.695641791,32.7239641791,49.0631641791,52.0222567164,61.5503283582,72.8331940299,38.4974328358,73.7939104478,49.3834029851,68.3512835821,50.344119403,79.5567761194
64.4394820144,37.8780086331,30.1792230216,38.1866589928,58.8839136691,38.1866589928,69.830676259,37.7061064748,36.0435107914,38.8039597122,26.4752805755,38.4953093525,56.1061294964,30.7789122302,75.5513093525,30.7789122302,39.7474532374,31.7049323741,21.5364604317,31.7049323741,47.4633669065,58.2492776978,62.5878561151,72.4475395683,34.8086330935,72.4475395683,47.7720863309,69.3610359712,48.0808057554,77.6943884892
65.5726993007,37.6206545455,31.0697622378,37.020620979,59.5716923077,38.5207048951,70.9728671329,38.2206881119,37.3701818182,37.9206713287,23.8690909091,37.6206545455,58.0719440559,32.8203188811,75.7728671329,30.7201342657,39.1706853147,31.9202013986,19.0690909091,34.020386014,48.7713566434,59.2219300699,61.3721958042,75.4231048951,34.0699300699,74.2234405594,47.8711048951,72.4229370629,46.6707692308,83.8241118881
65.8834285714,36.9138701299,30.7810909091,36.6358441558,60.868987013,37.1925194805,73.4057142857,38.3071168831,36.0741818182,36.0785454545,25.7666493506,38.0284675325,60.3116883117,26.8848623377,79.2561038961,30.2281558442,40.2532987013,25.7704519481,19.6376103896,27.7206233766,48.6109090909,58.9228051948,61.7049350649,70.0662857143,34.9602077922,68.9523116883,48.8895584416,65.6091428571,48.6109090909,80.0957922078
67.5762857143,31.1676857143,30.4191428571,34.2325714286,62.2131428571,31.9338,74.088,31.5507428571,36.9308571429,33.4662857143,24.2897142857,35.3811428571,61.4468571429,20.8249714286,81.3668571429,24.2725714286,37.6971428571,24.6556285714,16.2454285714,28.1031428571,51.8708571429,49.938,67.5762857143,71.3897142857,39.2297142857,71.7728571429,52.254,66.0265714286,53.4025714286,81.3488571429
71.1106415094,35.9266415094,28.7474716981,34.8473358491,62.4760754717,35.1171622642,77.3168301887,36.4662943396,35.2229433962,34.0377962264,20.1129056604,34.8473358491,54.9210566038,26.4825358491,84.8718490566,29.1808603774,37.3820377358,25.1334037736,13.0970566038,25.1334037736,44.9370566038,51.8467018868,63.825509434,79.0997735849,29.5565283019,78.0202264151,45.7467169811,71.8140377358,46.5563773585,88.2741132075
67.6717714286,34.9557942857,30.8982857143,34.0364571429,61.8493714286,35.2623085714,73.1883428571,35.8752,37.3337142857,35.2623085714,24.1563428571,35.8752,59.0914285714,25.45584,82.3817142857,32.1977828571,40.3981714286,27.2945828571,15.8818285714,31.2784457143,47.7524571429,53.6496,62.1558857143,76.0203428571,35.4946285714,74.7942857143,48.3654857143,71.1168,48.3654857143,80.9232
64.5402352941,33.4256470588,31.7315294118,35.9493176471,59.4924705882,34.3720235294,69.9028235294,33.1101882353,35.8327058824,35.9493176471,26.0534117647,36.8957647059,57.2844705882,26.4854117647,77.1585882353,25.2235764706,40.8804705882,28.3782352941,17.2207058824,30.5864470588,50.0287058824,58.6627764706,68.3258823529,69.7037647059,34.8861176471,73.1738823529,50.6597647059,67.1802352941,50.6597647059,79.1682352941
64.3545882353,37.8621176471,28.8155294118,38.1797647059,58.6425882353,38.4974117647,70.7011764706,38.4974117647,35.796,38.1797647059,23.1035294118,39.132,59.2778823529,26.1218117647,78.6338823529,27.0737647059,37.3828235294,24.5352,12.9494117647,29.2949647059,55.1527058824,56.2665882353,63.4023529412,80.3830588235,39.9211764706,82.2868235294,53.5658823529,74.6710588235,55.1527058824,89.2672941176
60.2786341463,33.9193756098,27.84,40.8954536585,55.744,34.6169756098,66.2087804878,32.872897561,33.7693658537,39.8490536585,23.3053658537,42.9883317073,54.0425365854,27.8055804878,69.5812682927,22.9509463415,35.8626341463,32.175297561,17.0271219512,37.0585756098,53.276097561,51.3233170732,69.347902439,69.8466341463,42.4897560976,75.4271219512,55.744,69.1487219512,57.8372682927,77.8692682927
64.5568831169,38.3239480519,31.4044675325,40.8311688312,58.1491948052,39.4379220779,70.6859220779,38.8812467532,37.5335064935,41.1098181818,24.7181298701,41.1098181818,53.9707012987,24.1159480519,75.979012987,26.9018181818,36.9762077922,24.393974026,18.0317922078,31.358961039,48.1203116883,50.582025974,64.8355324675,74.5408831169,33.9116883117,76.7694545455,48.676987013,68.4118441558,49.2342857143,78.1627012987
69.1236923077,38.8369230769,30.3458461538,39.3870769231,63.6227692308,39.3870769231,75.7236923077,39.9372307692,36.9458461538,39.3870769231,24.8449230769,39.3870769231,55.6473846154,28.9363692308,80.1243076923,29.7614153846,43.8215384615,29.7614153846,17.9698461538,29.7614153846,45.1969230769,55.8886153846,63.3476923077,75.1396923077,30.8953846154,72.3895384615,45.7464615385,71.2892307692,44.3716923077,81.1901538462
65.8750769231,38.7064615385,31.2221538462,38.7064615385,60.6492307692,38.9815384615,71.9255384615,39.5316923077,37.2726153846,38.9815384615,26.8221538462,39.8067692308,59.2732307692,29.0632,78.2510769231,30.7310769231,40.5944615385,29.6842461538,20.2215384615,29.9057230769,46.6233846154,61.808,62.5747692308,70.8836923077,36.448,69.7833846154,48.5483076923,67.8584615385,48.8233846154,78.8590769231
66.5247179487,36.7119589744,30.5887179487,37.8120205128,61.3907692308,38.5453948718,72.0254358974,37.0786461538,36.4562051282,38.5453948718,23.9885128205,39.6455384615,58.0906666667,29.0113641026,80.0927179487,27.5446153846,40.4898461538,30.1115076923,16.2876717949,30.4781948718,50.0233846154,55.0465641026,66.8914871795,74.848,32.4225641026,76.3150769231,50.3901538462,70.4475897436,51.4904615385,83.2820512821
68.5853245033,34.5473483444,29.0911788079,36.2521430464,62.9022516556,35.6838993377,75.9722384106,36.2521430464,36.1945430464,37.1045086093,21.4200794702,39.093615894,57.2198145695,22.8981615894,82.2230463576,26.5918092715,37.8996556291,23.466405298,15.7376423841,29.4330913907,46.1391258278,51.3110463576,62.3345165563,76.5978278146,33.6375099338,76.882013245,46.4233112583,69.7792847682,46.4233112583,83.701192053
67.9824827586,34.9617931034,29.5175172414,35.8862068966,61.14,36.0711724138,73.7151724138,35.8862068966,36.3595862069,36.4411034483,23.2299310345,36.6260689655,54.2975172414,31.4480275862,80.5572413793,30.3384827586,40.6129655172,30.8932551724,16.5724137931,30.7083310345,48.5648275862,57.7075862069,64.6535172414,73.6113103448,34.5103448276,73.7962758621,48.9347586207,72.3169655172,48.9347586207,82.1180689655
64.9928205128,34.2358974359,28.6900512821,34.9694358974,59.1261538462,34.9694358974,71.2262564103,34.9694358974,36.0237948718,35.3362051282,23.9228717949,36.0697435897,56.7228717949,26.9117538462,78.5608205128,26.9021538462,36.3905641026,28.0022974359,15.4888205128,29.1023589744,46.2916923077,44.137025641,60.5924102564,69.4383589744,34.9243076923,71.2722051282,47.3911794872,60.6383589744,48.1247179487,75.6726153846
65.8872426036,38.7879763314,30.0923076923,37.5183905325,60.3027692308,38.5340591716,73.5036213018,40.0575621302,36.4391005917,37.5183905325,23.4921656805,38.2801420118,56.2406627219,28.8874792899,78.3269112426,30.1564970414,39.4855384615,29.1408284024,17.1453727811,30.1564970414,44.3088284024,62.9049940828,60.048852071,72.5521420118,35.9312662722,70.7747218935,47.1013491124,68.9978698225,47.3552662722,81.1836213018
